@relation 'iris(Tf06KTbDb)-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R3-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-R1-weka.filters.unsupervised.attribute.PartitionedMultiFilter-Fweka.filters.unsupervised.attribute.Standardize-R2'

@attribute 'filtered-0-unfiltered-unfiltered-sepal length in cm' numeric
@attribute 'unfiltered-filtered-0-filtered-0-petal length in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-sepal width in cm' numeric
@attribute 'unfiltered-unfiltered-unfiltered-petal width in cm' numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
-1.380727,0.101695,3.2,0.2,Iris-setosa
-1.259964,0.101695,3.1,0.2,Iris-setosa
-0.535384,0.084746,3.4,0.4,Iris-setosa
-0.776911,0.084746,4.1,0.1,Iris-setosa
-0.414621,0.067797,4.2,0.2,Iris-setosa
-1.1392,0.084746,3.1,0.1,Iris-setosa
-1.018437,0.033898,3.2,0.2,Iris-setosa
-0.414621,0.050847,3.5,0.2,Iris-setosa
-1.1392,0.084746,3.1,0.1,Iris-setosa
-1.743017,0.050847,3,0.2,Iris-setosa
-0.897674,0.084746,3.4,0.2,Iris-setosa
-1.018437,0.050847,3.5,0.3,Iris-setosa
-1.622254,0.050847,2.3,0.3,Iris-setosa
-1.743017,0.050847,3.2,0.2,Iris-setosa
-1.018437,0.101695,3.5,0.6,Iris-setosa
-0.897674,0.152542,3.8,0.4,Iris-setosa
-1.259964,0.067797,3,0.3,Iris-setosa
-0.897674,0.101695,3.8,0.2,Iris-setosa
-1.50149,0.067797,3.2,0.2,Iris-setosa
-0.656147,0.084746,3.7,0.2,Iris-setosa
-1.018437,0.067797,3.3,0.2,Iris-setosa
1.396829,0.627119,3.2,1.4,Iris-versicolor
0.672249,0.59322,3.2,1.5,Iris-versicolor
1.276066,0.661017,3.1,1.5,Iris-versicolor
-0.414621,0.508475,2.3,1.3,Iris-versicolor
0.793012,0.610169,2.8,1.5,Iris-versicolor
-0.173094,0.59322,2.8,1.3,Iris-versicolor
0.551486,0.627119,3.3,1.6,Iris-versicolor
-1.1392,0.389831,2.4,1,Iris-versicolor
0.913776,0.610169,2.9,1.3,Iris-versicolor
-0.776911,0.491525,2.7,1.4,Iris-versicolor
-1.018437,0.423729,2,1,Iris-versicolor
0.068433,0.542373,3,1.5,Iris-versicolor
0.189196,0.508475,2.2,1,Iris-versicolor
0.309959,0.627119,2.9,1.4,Iris-versicolor
-0.293857,0.440678,2.9,1.3,Iris-versicolor
1.034539,0.576271,3.1,1.4,Iris-versicolor
-0.293857,0.59322,3,1.5,Iris-versicolor
-0.052331,0.525424,2.7,1,Iris-versicolor
0.430722,0.59322,2.2,1.5,Iris-versicolor
-0.293857,0.491525,2.5,1.1,Iris-versicolor
0.068433,0.644068,3.2,1.8,Iris-versicolor
0.309959,0.508475,2.8,1.3,Iris-versicolor
0.551486,0.661017,2.5,1.5,Iris-versicolor
0.309959,0.627119,2.8,1.2,Iris-versicolor
0.672249,0.559322,2.9,1.3,Iris-versicolor
0.913776,0.576271,3,1.4,Iris-versicolor
1.155302,0.644068,2.8,1.4,Iris-versicolor
1.034539,0.677966,3,1.7,Iris-versicolor
0.189196,0.59322,2.9,1.5,Iris-versicolor
-0.173094,0.423729,2.6,1,Iris-versicolor
-0.414621,0.474576,2.4,1.1,Iris-versicolor
-0.414621,0.457627,2.4,1,Iris-versicolor
-0.052331,0.491525,2.7,1.2,Iris-versicolor
0.189196,0.694915,2.7,1.6,Iris-versicolor
-0.535384,0.59322,3,1.5,Iris-versicolor
0.189196,0.59322,3.4,1.6,Iris-versicolor
1.034539,0.627119,3.1,1.5,Iris-versicolor
0.551486,0.576271,2.3,1.3,Iris-versicolor
-0.293857,0.525424,3,1.3,Iris-versicolor
-0.414621,0.508475,2.5,1.3,Iris-versicolor
-0.414621,0.576271,2.6,1.2,Iris-versicolor
0.309959,0.610169,3,1.4,Iris-versicolor
-0.052331,0.508475,2.6,1.2,Iris-versicolor
-1.018437,0.389831,2.3,1,Iris-versicolor
-0.293857,0.542373,2.7,1.3,Iris-versicolor
-0.173094,0.542373,3,1.2,Iris-versicolor
-0.173094,0.542373,2.9,1.3,Iris-versicolor
0.430722,0.559322,2.9,1.3,Iris-versicolor
-0.897674,0.338983,2.5,1.1,Iris-versicolor
-0.173094,0.525424,2.8,1.3,Iris-versicolor
0.551486,0.847458,3.3,2.5,Iris-virginica
-0.052331,0.694915,2.7,1.9,Iris-virginica
1.517592,0.830508,3,2.1,Iris-virginica
0.551486,0.779661,2.9,1.8,Iris-virginica
0.793012,0.813559,3,2.2,Iris-virginica
2.121409,0.949153,3,2.1,Iris-virginica
-1.1392,0.59322,2.5,1.7,Iris-virginica
1.759119,0.898305,2.9,1.8,Iris-virginica
1.034539,0.813559,2.5,1.8,Iris-virginica
1.638355,0.864407,3.6,2.5,Iris-virginica
0.793012,0.694915,3.2,2,Iris-virginica
0.672249,0.728814,2.7,1.9,Iris-virginica
1.155302,0.762712,3,2.1,Iris-virginica
-0.173094,0.677966,2.5,2,Iris-virginica
-0.052331,0.694915,2.8,2.4,Iris-virginica
0.672249,0.728814,3.2,2.3,Iris-virginica
0.793012,0.762712,3,1.8,Iris-virginica
2.242172,0.966102,3.8,2.2,Iris-virginica
2.242172,1,2.6,2.3,Iris-virginica
0.189196,0.677966,2.2,1.5,Iris-virginica
1.276066,0.79661,3.2,2.3,Iris-virginica
-0.293857,0.661017,2.8,2,Iris-virginica
2.242172,0.966102,2.8,2,Iris-virginica
0.551486,0.661017,2.7,1.8,Iris-virginica
1.034539,0.79661,3.3,2.1,Iris-virginica
1.638355,0.847458,3.2,1.8,Iris-virginica
0.430722,0.644068,2.8,1.8,Iris-virginica
0.309959,0.661017,3,1.8,Iris-virginica
0.672249,0.779661,2.8,2.1,Iris-virginica
1.638355,0.813559,3,1.6,Iris-virginica
1.879882,0.864407,2.8,1.9,Iris-virginica
2.483699,0.915254,3.8,2,Iris-virginica
0.672249,0.779661,2.8,2.2,Iris-virginica
0.551486,0.694915,2.8,1.5,Iris-virginica
0.309959,0.779661,2.6,1.4,Iris-virginica
2.242172,0.864407,3,2.3,Iris-virginica
0.551486,0.779661,3.4,2.4,Iris-virginica
0.672249,0.762712,3.1,1.8,Iris-virginica
0.189196,0.644068,3,1.8,Iris-virginica
1.276066,0.745763,3.1,2.1,Iris-virginica
1.034539,0.779661,3.1,2.4,Iris-virginica
1.276066,0.694915,3.1,2.3,Iris-virginica
-0.052331,0.694915,2.7,1.9,Iris-virginica
1.155302,0.830508,3.2,2.3,Iris-virginica
1.034539,0.79661,3.3,2.5,Iris-virginica
1.034539,0.711864,3,2.3,Iris-virginica
0.551486,0.677966,2.5,1.9,Iris-virginica
0.793012,0.711864,3,2,Iris-virginica
0.430722,0.745763,3.4,2.3,Iris-virginica
0.068433,0.694915,3,1.8,Iris-virginica
